ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
CHEMBL3666706,2.132,1000.879,17.864,13.569,14.385,11.976,7.615,9.506,5.531,7.279,3.578,4.184,2.622,3.177,16.698,12.808,0,6.607,11.437,28.155,0,30.593,24.265,9.706,4.737,360.094,0.167,-2.67,25,343.274,432531.202,17.163,7.063,4.056,145.074,12.589,0.49,12.589,0.229,0.118,0.229,-3.419,-0.49,3.622,97.116,360.41,1,5,0,0,0,2,1,3,4,1,7,0,6,0,0,0,130,4.737,19.031,0,10.023,0,0,9.706,12.808,0,0,24.265,17.519,34.973,11.943,3,17.545,26.483,0,4.984,0,0,24.259,54.858,0,16.876,9.459,10.078,5.75,0,32.939,10.023,0,0,54.858,0,21.899,0,68.29,0,-3.419,0,0,0,0,0,0,35.456,32.879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4
CHEMBL3666708,2.132,1003.696,17.864,13.438,14.255,11.976,7.475,9.366,5.38,7.128,3.439,4.045,2.505,3.06,16.698,12.808,0,6.607,17,22.722,6.066,30.723,12.133,14.69,4.737,361.09,0.176,-2.74,25,345.27,432531.202,17.095,7.019,4.026,144.294,12.579,0.49,12.579,0.229,0.133,0.229,-3.429,-0.49,3.017,94.911,361.398,1,6,0,0,0,1,2,3,5,1,8,0,6,0,0,0,130,4.737,19.031,0,10.023,0,0,14.69,12.808,0,0,6.066,18.199,34.973,23.657,3,17.545,26.614,0,9.968,0,0,24.259,48.922,0,16.876,9.459,10.078,5.75,0,37.923,10.023,0,0,48.922,0,22.03,0,81.18,0,-3.429,0,0,0,0,0,0,35.43,33.915,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7.29
CHEMBL3666711,2.144,875.132,17.535,12.762,13.578,11.15,7.283,9.174,5.87,7.618,3.668,4.275,2.672,3.227,21.763,21.589,0,17.169,5.563,30.727,18.33,12.263,0,9.706,0,356.081,0.313,-2.09,24,341.249,308643.209,16.757,5.768,3.693,137.334,13.498,0.417,13.498,0.417,0.011,0.284,-4.61,-0.284,4.016,85.117,356.369,1,4,1,0,1,1,1,2,3,1,8,0,5,1,0,1,128,0,0,0,10.023,0,6.176,9.706,8.418,13.171,0,6.066,48.086,23.645,11.819,3,21.589,15.711,0,4.984,0,24.936,10.978,47.786,0,11.127,4.722,18.859,0,0,19.658,16.2,0,29.886,36.659,0,11.127,0,59.06,0,-3.658,0,0,0,0,0,0,63.025,12.967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.41
CHEMBL3666707,2.469,768.433,16.165,11.714,13.287,10.404,6.31,8.579,4.478,6.634,2.678,3.614,1.866,2.628,16.698,12.808,0,6.607,27.586,6.256,6.066,30.593,0,9.706,16.338,344.04,0.214,-1.86,22,330.683,67879.253,16.509,6.933,4.316,132.696,12.389,0.49,12.389,0.229,0.146,0.229,-3.418,-0.49,3.122,84.62,344.795,1,5,0,0,0,1,1,2,4,1,8,0,6,0,0,0,118,4.737,19.031,0,10.023,0,0,9.706,12.808,0,0,11.601,18.199,29.587,16.966,2,17.545,27.312,0,4.984,0,0,24.259,41.682,0,16.876,9.459,10.078,5.75,11.601,32.939,10.023,0,0,36.659,5.023,11.127,0,68.29,0,2.712,0,0,0,0,0,0,34.973,23.676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.76
CHEMBL2147044,2.166,795.504,15.035,10.602,11.358,9.955,6.06,6.438,4.516,4.924,3.058,3.388,2.201,2.408,12.721,13.171,0,0,27.183,4.567,6.327,36.659,0,9.968,11.601,311.044,0.143,-2.08,21,302.622,69940.388,13.883,5.035,2.712,122.558,12.555,0.406,12.555,0.406,0.407,0.321,-4.296,-0.321,4.314,74.029,311.694,0,3,0,0,0,1,2,3,3,0,7,0,3,0,0,0,108,4.567,6.545,0,0,0,6.176,4.984,4.984,13.171,0,23.734,12.133,23.521,22.383,3,13.171,22.634,0,14.535,0,12.721,0,48.009,0,11.127,0,13.171,0,11.601,20.711,6.545,0,0,42.986,5.023,22.16,0,30.71,0,6.118,0,0,0,0,0,0,38.737,16.34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.44
CHEMBL3696103,1.81,1082.824,18.855,13.512,13.512,13.028,7.675,7.675,5.45,5.45,3.643,3.643,2.549,2.549,12.783,13.171,0,11.443,27.921,6.327,24.787,18.199,0,25.093,9.26,373.079,0.118,-3.56,27,363.214,2099856.381,16.884,6.631,3.409,149.411,12.51,0.467,12.51,0.422,0.202,0.422,-4.486,-0.467,3.683,87.611,373.294,0,7,0,0,0,1,3,4,7,0,10,0,5,0,0,0,136,9.26,17.715,12.19,5.88,0,6.176,9.968,9.968,13.171,0,17.289,6.066,24.154,17.147,4,22.431,10.969,0,25.093,0,6.176,6.607,49.314,0,28.395,4.737,13.171,5.88,0,37.876,0,0,0,53.837,0,33.484,0,86.82,0,0,0,0,0,0,0,0,42.967,33.449,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19
CHEMBL4283570,1.57,1056.549,18.476,14.587,14.587,13.276,8.674,8.674,6.2,6.2,4.326,4.326,2.943,2.943,0,4.39,0,5.817,0,33.381,12.133,24.787,42.484,34.233,0,352.138,0,-3.59,27,335.276,2436949.592,16.856,7.749,4.153,157.248,14.025,0.265,14.025,0.124,0.253,0.124,-0.253,-0.265,6.12,108.232,352.412,0,2,0,0,0,2,2,4,2,0,3,0,4,0,0,0,130,0,5.817,0,0,0,0,9.968,4.39,0,0,36.418,75.845,24.787,0,4,4.39,12.152,0,9.968,0,0,0,108.462,0,22.254,0,4.39,0,0,9.968,0,5.817,11.127,91.517,0,34.406,0,25.78,0,0,0,0,0,0,0,0,14.025,45.642,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.96
CHEMBL4284598,1.911,795.424,15.364,11.709,13.295,10.704,6.852,7.645,4.894,5.81,3.272,3.801,2.186,2.45,0,4.39,0,5.817,0,26.727,12.133,12.394,54.617,20.914,0,353.022,0,-2.26,22,341.118,137862.487,14.668,6.668,3.683,136.839,13.836,0.265,13.836,0.124,0.246,0.124,-0.246,-0.265,5.821,92.701,354.222,0,1,0,0,0,2,1,3,1,0,3,0,3,0,0,0,108,0,5.817,0,0,0,0,4.984,4.39,0,0,40.215,64.718,16.866,0,3,4.39,28.082,0,4.984,0,0,0,88.408,0,11.127,0,4.39,0,15.93,4.984,0,5.817,11.127,71.464,0,23.279,0,12.89,0,0,0,0,0,0,0,0,14.874,31.469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.38
CHEMBL4127969,1.197,1116.094,22.46,18.607,18.607,16.225,11.434,11.434,8.393,8.393,5.962,5.962,4.238,4.238,0,4.39,0,5.817,6.545,68.464,5.687,24.657,28.982,44.042,4.737,445.228,0.308,-3.61,33,417.318,69706158.52,21.247,9.897,5.421,193.192,14.104,0.465,14.104,0.287,0.23,0.287,-0.23,-0.465,4.139,129.756,445.542,0,6,0,2,2,2,1,3,6,0,7,0,6,0,1,1,170,19.104,5.817,0,0,6.022,0,0,14.367,0,0,24.285,47.022,63.77,12.934,5,9.127,23.861,0,14.451,4.992,12.966,44.231,83.693,0,0,4.9,10.078,0,0,59.803,11.282,5.817,23.111,66.178,0,12.152,0,45.89,0,0,0,0,0,0,0,0,16.031,53.469,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38
CHEMBL4129428,1.238,1120.324,21.753,17.823,17.823,15.742,10.908,10.908,7.921,7.921,5.78,5.78,4.079,4.079,0,4.39,0,5.817,6.607,60.999,5.687,24.526,30.351,44.042,4.737,428.201,0.231,-3.67,32,403.311,45477159.339,20.245,9.221,4.641,187.043,14.151,0.463,14.151,0.287,0.248,0.287,-0.248,-0.463,4.566,127.041,428.511,0,5,0,2,2,2,1,3,5,0,6,0,5,0,1,1,162,14.537,12.424,0,0,6.022,0,4.984,9.383,0,0,24.285,64.718,44.26,6.545,5,9.127,23.861,0,9.884,4.992,0,44.231,83.935,0,11.127,4.9,10.078,0,0,55.236,4.737,5.817,11.127,71.983,0,23.279,0,40.96,0,0,0,0,0,0,0,0,14.151,54.016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3
CHEMBL4129355,1.207,1099.871,21.753,17.9,17.9,15.725,10.934,10.934,8.04,8.04,5.75,5.75,4.114,4.114,0,4.39,0,5.817,13.152,55.436,5.687,24.657,28.982,44.042,4.737,431.212,0.28,-3.61,32,405.307,45714046.095,20.301,9.259,4.823,186.827,14.084,0.463,14.084,0.287,0.231,0.287,-0.231,-0.463,3.749,125.139,431.515,0,6,0,2,2,2,1,3,6,0,7,0,6,0,1,1,164,19.104,12.424,0,0,6.022,0,0,14.367,0,0,24.285,47.022,50.805,12.872,5,9.127,23.861,0,14.451,4.992,6.545,44.231,83.693,0,0,4.9,10.078,0,0,59.803,11.282,5.817,16.69,66.178,0,12.152,0,45.89,0,0,0,0,0,0,0,0,16.01,51.99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93
CHEMBL4286910,1.231,1033.837,21.045,17.752,17.752,15.225,11.193,11.193,8.665,8.665,6.124,6.124,4.263,4.263,0,4.39,0,5.817,0,54.351,25.074,24.526,30.351,39.049,0,413.227,0.296,-2.98,31,385.316,33909665.272,19.952,9.026,5.202,183.399,14.14,0.369,14.14,0.124,0.231,0.124,-0.231,-0.369,5.59,126.378,413.54,0,3,1,1,2,2,1,3,3,0,4,0,6,1,1,2,158,4.9,5.817,0,0,0,0,9.884,4.39,0,0,24.285,83.478,50.805,0,5,4.39,17.839,0,9.884,5.918,12.842,37.624,83.935,0,11.127,4.9,10.078,0,0,42.608,0,11.735,23.969,66.991,0,23.279,0,19.37,0,0,0,0,0,0,0,0,14.14,48.693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3
CHEMBL4288457,1.48,1013.186,18.476,14.847,14.847,13.276,8.97,8.97,6.517,6.517,4.641,4.641,3.203,3.203,0,4.39,0,5.817,0,35.095,11.127,36.92,24.265,40.3,0,354.153,0.083,-3.33,27,335.276,2436949.592,17.102,7.917,4.262,157.937,14.059,0.265,14.059,0.124,0.202,0.124,-0.202,-0.265,5.735,106.712,354.428,0,2,0,0,0,2,2,4,2,0,3,0,5,0,0,0,132,0,5.817,0,0,0,0,9.968,4.39,0,0,30.332,82.621,24.787,0,4,4.39,0,0,9.968,0,12.842,0,108.462,0,22.254,0,4.39,0,0,9.968,12.842,5.817,11.127,91.517,0,22.254,0,25.78,0,0,0,0,0,0,0,0,14.059,44.608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6.72
CHEMBL500139,1.874,705.858,15.364,11.993,12.749,10.775,7.17,7.705,5.132,5.51,3.74,3.959,2.585,2.792,0,4.39,0,11.859,5.88,17.548,17.696,18.33,12.524,33.817,11.601,314.099,0.167,-2.13,22,298.663,194141.997,14.793,6.754,3.199,133.748,12.993,0.33,12.993,0.123,0.183,0.123,-0.22,-0.33,4.908,87.539,314.791,0,2,0,0,0,2,1,3,2,0,4,0,5,0,0,0,112,4.567,5.817,0,0,0,0,0,9.374,0,11.601,36.398,35.244,18.274,12.369,3,4.39,11.601,0,9.551,0,12.463,5.88,78.633,0,11.127,0,4.39,0,11.601,15.431,0,5.817,18.026,67.252,0,11.127,0,17.82,0,5.936,0,0,0,0,0,0,15.058,29.117,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12
CHEMBL1214660,1.818,736.925,14.656,11.261,11.261,10.22,6.655,6.655,4.858,4.858,3.364,3.364,2.227,2.227,11.634,8.781,0,0,5.563,23.614,11.63,18.46,36.398,4.984,0,281.102,0.056,-2.55,21,268.201,87368.779,13.434,5.834,3.135,121.461,13.251,0.265,13.251,0.159,0.671,0.159,-0.826,-0.265,4.618,78.837,281.305,0,1,0,0,0,2,1,3,1,0,3,0,3,0,0,0,104,0,0,11.634,0,0,0,4.984,8.781,0,0,30.332,52.94,12.394,0,3,8.781,0,0,4.984,0,6.421,0,89.752,0,11.127,0,8.781,0,0,4.984,6.421,11.634,11.127,66.991,0,11.127,0,12.89,0,0,0,0,0,0,0,0,26.191,26.309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.22
CHEMBL522730,1.721,848.636,14.941,11.96,11.96,10.81,7.309,7.309,5.442,5.442,4.072,4.072,2.965,2.965,0,4.39,0,5.817,0,23.111,28.833,6.197,24.396,35.325,0,287.111,0.05,-2.74,22,273.225,251907.575,12.96,5.227,2.228,128.33,13.047,0.264,13.047,0.123,0.203,0.123,-0.203,-0.264,4.876,86.856,287.337,0,1,1,0,1,2,1,3,1,0,2,0,2,0,0,0,106,0,5.817,0,0,0,0,4.984,4.39,0,0,42.474,52.447,17.957,0,4,4.39,5.573,0,4.984,0,6.421,0,95.575,0,11.127,0,4.39,0,0,4.984,6.421,5.817,16.69,73.067,0,16.7,0,12.89,0,0,0,0,0,0,0,0,13.047,35.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.63
CHEMBL496288,1.703,793.696,14.941,12.168,12.168,10.81,7.598,7.598,5.792,5.792,4.507,4.507,3.381,3.381,0,4.39,0,5.817,5.918,23.969,28.823,0,24.526,35.316,0,289.127,0.15,-2.48,22,273.225,251907.575,13.202,5.375,2.308,129.02,13.056,0.265,13.056,0.123,0.192,0.123,-0.192,-0.265,4.966,86.237,289.353,0,1,1,0,1,2,1,3,1,0,2,0,2,0,0,0,108,0,5.817,0,0,0,0,4.984,4.39,0,0,30.332,64.924,18.312,0,4,4.39,0,0,4.984,0,18.76,0,89.499,0,11.127,0,4.39,0,0,4.984,6.421,5.817,29.029,66.991,0,11.127,0,12.89,0,0,0,0,0,0,0,0,13.056,34.278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.63
CHEMBL522414,1.713,760.422,14.234,11.537,11.537,10.31,7.173,7.173,5.485,5.485,4.251,4.251,3.18,3.18,0,4.39,0,5.817,6.042,23.969,23.26,0,30.854,27.75,0,278.122,0.167,-2.42,21,263.21,167126.918,12.33,4.846,2.147,122.439,13.022,0.33,13.022,0.123,0.194,0.123,-0.194,-0.33,4.225,80.523,278.33,0,2,1,0,1,2,1,3,2,0,3,0,2,0,0,0,104,4.567,5.817,0,0,0,0,0,9.374,0,0,30.332,47.228,12.394,12.369,4,4.39,0,0,9.551,0,18.883,0,78.13,0,11.127,0,4.39,0,0,9.551,6.421,5.817,23.59,61.186,0,11.127,0,17.82,0,0,0,0,0,0,0,0,15.192,30.475,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17
CHEMBL496289,1.729,809.005,15.648,12.875,12.875,11.31,8.098,8.098,6.146,6.146,4.743,4.743,3.578,3.578,0,4.39,0,5.817,5.918,11.984,47.228,0,24.526,35.316,0,303.142,0.19,-2.48,23,285.236,344915.738,14.134,5.959,2.769,135.385,13.11,0.265,13.11,0.123,0.19,0.123,-0.19,-0.265,5.356,90.854,303.38,0,1,1,0,1,2,1,3,1,0,2,0,2,0,0,0,114,0,5.817,0,0,0,0,4.984,4.39,0,0,30.332,71.345,18.312,0,4,4.39,0,0,4.984,0,25.18,0,89.499,0,11.127,0,4.39,0,0,4.984,6.421,5.817,35.45,66.991,0,11.127,0,12.89,0,0,0,0,0,0,0,0,13.11,35.724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.79
CHEMBL496456,1.739,874.262,16.518,13.175,13.175,11.72,8.204,8.204,6.268,6.268,4.819,4.819,3.612,3.612,11.634,8.781,0,0,11.481,24.826,28.823,6.066,18.46,29.249,0,321.133,0.19,-2.55,24,304.234,505657.998,15.006,6.156,2.708,139.55,13.506,0.265,13.506,0.159,0.385,0.159,-0.811,-0.265,5.495,90.812,321.37,0,1,1,0,1,2,1,3,1,0,3,0,2,0,0,0,120,0,0,11.634,0,0,0,4.984,8.781,0,0,24.265,71.345,18.312,0,4,8.781,0,0,4.984,0,25.18,0,89.249,0,11.127,0,8.781,0,0,4.984,6.421,11.634,35.45,60.925,0,11.127,0,12.89,0,0,0,0,0,0,0,0,26.653,29.847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.91
CHEMBL3916537,1.921,929.96,14.941,11.518,11.518,10.826,6.819,6.819,4.872,4.872,3.515,3.515,2.46,2.46,0,4.39,0,5.817,0,28.031,12.133,41.436,18.199,15.067,0,290.097,0,-3.08,22,279.213,256942.355,12.645,5.035,2.034,125.457,13.083,0.264,13.083,0.162,0.262,0.162,-0.262,-0.264,3.597,81.612,290.301,0,4,0,0,0,1,3,4,4,0,5,0,2,0,0,0,106,0,5.817,5.647,0,0,0,4.984,13.89,5.099,0,6.066,36.398,35.281,11.891,4,4.39,5.647,0,19.582,0,0,0,73.069,0,22.384,0,4.39,0,0,19.582,0,5.817,0,67.252,0,28.031,0,43.08,0,0,0,0,0,0,0,0,14.842,36.158,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.28
CHEMBL3696113,1.762,1233.024,17.51,13.816,14.633,12.81,8.404,9.284,6.247,7.126,4.713,5.743,3.454,4.562,0,4.39,0,5.817,0,22.077,33.169,11.337,30.593,46.762,0,355.083,0,-3.04,26,341.325,2312007.278,15.233,6.042,2.402,153.934,13.272,0.263,13.272,0.123,0.212,0.123,-0.212,-0.263,6.923,107.956,355.437,0,1,0,0,0,3,2,5,2,0,3,0,2,0,0,0,124,0,5.817,0,0,0,0,4.984,4.39,0,11.337,54.597,28.462,44.556,0,5,4.39,32.195,0,4.984,0,0,0,90.321,0,22.254,0,4.39,0,11.337,4.984,0,5.817,0,84.504,0,43.112,0,12.89,0,1.721,0,0,0,0,0,0,13.272,40.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.25
